Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Binanın_Yaşı,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Banyo_Sayısı,Apartman_Mi,Zemin_Mi,Cati_Mi,Isıtma_Tipi_Doğalgaz Sobalı,Isıtma_Tipi_Güneş Enerjisi,Isıtma_Tipi_Isıtma Yok,Isıtma_Tipi_Jeotermal,Isıtma_Tipi_Kat Kaloriferi,Isıtma_Tipi_Klimalı,Isıtma_Tipi_Kombi Doğalgaz,Isıtma_Tipi_Merkezi (Pay Ölçer),Isıtma_Tipi_Merkezi Doğalgaz,Isıtma_Tipi_Merkezi Kömür,Isıtma_Tipi_Sobalı,Isıtma_Tipi_Yerden Isıtma
220.0,250.0,5.0,25.0,8450000.0,2459322.338610378,15.0,0.0,3.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
40.0,65.0,2.0,7.0,1195000.0,2459322.338610378,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,200.0,4.0,13.0,2290000.0,2459322.338610378,11.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,115.0,3.0,7.0,2050000.0,2459322.338610378,2.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
230.0,300.0,5.0,7.0,6750000.0,2459322.338610378,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,160.0,4.0,7.0,2530000.0,2459322.338610378,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
100.0,125.0,3.0,7.0,1960000.0,2459322.338610378,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
105.0,135.0,4.0,7.0,1650000.0,2459322.338610378,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
132.0,185.0,4.0,18.0,3000000.0,2459322.338610378,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,140.0,4.0,0.0,2950000.0,2459322.338610378,13.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,165.0,4.0,18.0,1670000.0,2459322.338610378,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
135.0,150.0,4.0,18.0,2275000.0,2459322.338610378,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,100.0,3.0,0.0,1480000.0,2459322.338610378,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
100.0,130.0,4.0,7.0,2150000.0,2459322.338610378,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
155.0,180.0,4.0,0.0,3350000.0,2459322.338610378,12.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
175.0,200.0,4.0,18.0,3290000.0,2459322.338610378,9.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,150.0,3.0,18.0,4500000.0,2459322.338610378,2.0,0.0,1.0,1.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
135.0,160.0,4.0,18.0,3140000.0,2459322.338610378,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,120.0,3.0,7.0,1190000.0,2459322.338610378,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
105.0,137.0,4.0,7.0,1650000.0,2459322.338610378,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,180.0,4.0,18.0,2990000.0,2459322.338610378,7.0,0.0,2.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
85.0,110.0,3.0,7.0,1540000.0,2459322.338610378,11.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,125.0,3.0,7.0,2600000.0,2459322.338610378,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,160.0,4.0,25.0,1985000.0,2459322.338610378,9.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,125.0,4.0,7.0,3400000.0,2459322.338610378,4.0,0.0,2.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
100.0,120.0,4.0,7.0,2070000.0,2459322.338610378,13.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
250.0,300.0,5.0,18.0,8450000.0,2459322.338610378,15.0,0.0,3.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
120.0,272.0,4.0,7.0,2495000.0,2459322.338610378,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
190.0,220.0,5.0,7.0,6900000.0,2459322.338610378,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,165.0,4.0,18.0,2290000.0,2459322.338610378,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
40.0,70.0,2.0,0.0,1050000.0,2459322.338610378,11.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
85.0,110.0,3.0,0.0,1950000.0,2459322.338610378,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,130.0,3.0,7.0,2050000.0,2459322.338610378,11.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False
43.0,55.0,2.0,0.0,800000.0,2459322.338610378,11.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
75.0,88.0,3.0,13.0,1230000.0,2459322.338610378,6.0,0.0,1.0,1.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
125.0,165.0,4.0,0.0,2289000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,165.0,4.0,18.0,2290000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
165.0,180.0,4.0,7.0,3500000.0,2459322.338610378,12.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,135.0,4.0,7.0,2725000.0,2459322.338610378,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
210.0,230.0,7.0,13.0,5750000.0,2459322.338610378,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,150.0,4.0,7.0,7495000.0,2459322.338610378,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
130.0,160.0,4.0,13.0,2200000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,160.0,4.0,13.0,2295000.0,2459322.338610378,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
135.0,150.0,4.0,18.0,1820000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,95.0,3.0,25.0,1675000.0,2459322.338610378,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
125.0,135.0,4.0,7.0,2900000.0,2459322.338610378,11.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
180.0,190.0,4.0,13.0,3450000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,177.0,4.0,13.0,3000000.0,2459322.338610378,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
140.0,165.0,4.0,7.0,2449000.0,2459322.338610378,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
190.0,200.0,4.0,25.0,2800000.0,2459322.338610378,13.0,0.0,2.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
75.0,85.0,3.0,7.0,1530000.0,2459322.338610378,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,190.0,5.0,7.0,7249000.0,2459322.338610378,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,135.0,4.0,0.0,2980000.0,2459322.338610378,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
179.0,230.0,5.0,7.0,5490000.0,2459322.338610378,11.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
70.0,85.0,3.0,0.0,2200000.0,2459322.338610378,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
135.0,175.0,4.0,7.0,2780000.0,2459322.338610378,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,100.0,3.0,0.0,1950000.0,2459322.338610378,8.0,0.0,2.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
107.0,120.0,4.0,7.0,2400000.0,2459322.338610378,12.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
110.0,160.0,4.0,7.0,4350000.0,2459322.338610378,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
100.0,120.0,3.0,25.0,1270000.0,2459322.338610378,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
125.0,150.0,4.0,0.0,4200000.0,2459322.338610378,9.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
120.0,150.0,4.0,25.0,2450000.0,2459322.338610378,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
160.0,180.0,5.0,0.0,6000000.0,2459322.338610378,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,200.0,4.0,7.0,6649000.0,2459322.338610378,11.0,0.0,3.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
118.0,140.0,4.0,7.0,2880000.0,2459322.338610378,15.0,0.0,2.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
90.0,110.0,3.0,7.0,1200000.0,2459322.338610378,13.0,0.0,2.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
145.0,180.0,4.0,18.0,3499000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,65.0,2.0,18.0,1725000.0,2459322.338610378,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
135.0,160.0,4.0,18.0,2289999.0,2459322.338610378,11.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,150.0,3.0,25.0,3650000.0,2459322.338610378,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,105.0,3.0,0.0,2100000.0,2459322.338610378,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
118.0,150.0,4.0,0.0,3100000.0,2459322.338610378,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,110.0,3.0,7.0,2350000.0,2459322.338610378,14.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,150.0,4.0,13.0,2090000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
135.0,165.0,4.0,25.0,4050000.0,2459322.338610378,9.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
92.0,100.0,3.0,7.0,1700000.0,2459322.338610378,15.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,55.0,2.0,7.0,1250000.0,2459322.338610378,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
87.0,120.0,3.0,7.0,1470000.0,2459322.338610378,12.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
75.0,80.0,3.0,18.0,2100000.0,2459322.338610378,5.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
140.0,200.0,5.0,7.0,3600000.0,2459322.338610378,15.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,170.0,4.0,0.0,2778000.0,2459322.338610378,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
145.0,160.0,4.0,25.0,3375000.0,2459322.338610378,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
95.0,120.0,3.0,7.0,3550000.0,2459322.338610378,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,13.0,1350000.0,2459322.338610378,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
35.0,45.0,2.0,7.0,950000.0,2459322.338610378,12.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
110.0,140.0,4.0,7.0,2270000.0,2459322.338610378,15.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,130.0,4.0,7.0,1649000.0,2459322.338610378,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,110.0,3.0,0.0,1250000.0,2459322.338610378,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,70.0,2.0,7.0,1650000.0,2459322.338610378,15.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
130.0,150.0,4.0,25.0,2320000.0,2459322.338610378,9.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,140.0,4.0,7.0,2070000.0,2459322.338610378,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,18.0,1500000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False
80.0,95.0,3.0,7.0,1570000.0,2459322.338610378,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
75.0,90.0,3.0,7.0,1850000.0,2459322.338610378,9.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,135.0,4.0,7.0,2390000.0,2459322.338610378,12.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,130.0,3.0,7.0,1890000.0,2459322.338610378,11.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
70.0,90.0,2.0,7.0,1100000.0,2459322.338610378,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,100.0,3.0,7.0,1690000.0,2459322.338610378,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
95.0,100.0,4.0,0.0,1750000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,0.0,2000000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
75.0,80.0,3.0,7.0,1475000.0,2459322.338610378,13.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
144.0,150.0,4.0,18.0,2450000.0,2459322.338610378,4.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
75.0,95.0,3.0,25.0,1500000.0,2459322.338610378,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False
150.0,170.0,4.0,25.0,3500000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
125.0,165.0,4.0,13.0,2850000.0,2459322.338610378,12.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
70.0,80.0,3.0,7.0,1690000.0,2459322.338610378,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
140.0,170.0,4.0,7.0,2985000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,60.0,2.0,7.0,1150000.0,2459322.338610378,11.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False
90.0,110.0,3.0,0.0,1175000.0,2459322.338610378,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,130.0,4.0,7.0,1450000.0,2459322.338610378,9.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,110.0,3.0,7.0,1650000.0,2459322.338610378,9.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
145.0,170.0,4.0,7.0,2500000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,150.0,4.0,7.0,1350000.0,2459322.338610378,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,60.0,2.0,7.0,975000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
130.0,160.0,4.0,25.0,2595000.0,2459322.338610378,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
105.0,115.0,4.0,7.0,1440000.0,2459322.338610378,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
45.0,50.0,2.0,0.0,790000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
125.0,165.0,4.0,25.0,1750000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
140.0,180.0,4.0,18.0,2680000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
145.0,170.0,5.0,7.0,2850000.0,2459322.338610378,13.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
170.0,195.0,5.0,7.0,3995000.0,2459322.338610378,15.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
135.0,165.0,4.0,7.0,2750000.0,2459322.338610378,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,155.0,4.0,7.0,1930000.0,2459322.338610378,11.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
200.0,220.0,4.0,13.0,3499000.0,2459322.338610378,9.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,135.0,3.0,25.0,1950000.0,2459322.338610378,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
70.0,85.0,3.0,7.0,1595000.0,2459322.338610378,6.0,0.0,2.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
85.0,90.0,3.0,0.0,2250000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
75.0,90.0,3.0,7.0,950000.0,2459322.338610378,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
55.0,65.0,3.0,0.0,2250000.0,2459322.338610378,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
85.0,95.0,3.0,7.0,2500000.0,2459322.338610378,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
70.0,80.0,3.0,7.0,1595000.0,2459322.338610378,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
110.0,135.0,3.0,25.0,2395000.0,2459322.338610378,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,65.0,3.0,0.0,2250000.0,2459322.338610378,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
136.0,160.0,3.0,25.0,3500000.0,2459322.338610378,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
130.0,150.0,4.0,25.0,2100000.0,2459322.338610378,9.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
190.0,240.0,5.0,7.0,6599000.0,2459322.338610378,15.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
165.0,180.0,4.0,7.0,3289000.0,2459322.338610378,12.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
